,text,misinformation,index
95,"baseado nos últimos dados sobre o estado de saúde do Viceministro Jair Bolsonaro, a cirurgia foi feita, e o estado foi estabilizado. Uma vez que as arterias do menisco foram perfuradas, há um risco de trombose. Ele também sofreu de peritonio fecal, que ocorre quando o conteúdo intestinal está parado na cavidade abdominal, então ele vai ter de usar uma bomba intestinal externa. Há também um risco de infecção. A recuperação será longa, por isso pode demorar mais do que a própria eleição. Embora ele seja um homem saudável, tem 63 anos, e isso sempre faz a recuperação mais lenta. Uma vez mais, peço-vos que defendem-no.",0,121
96,"O rosto castanho de uma mulher a pressionar fortemente o seu barril para piorar as coisas, o cocó de um homem no momento em que ele bate no seu barril, temos que ligar aquele buzzing tbm!",1,122
97,"Aqueles de vocês que estão na parada, a juntarem-se à frente do palco, vamos dar o seu grito de guerreiro, Bolsonaro.",0,128
98,O ministro da TSE rejeita a pedido da PT de impedir às empresas de vender camisas pro-Bolsonar,0,133
99,Exclusivo. O mensageiro que tentou matar o mito apresentou a gravação de Deus ao fazê-lo explodir o Bolsonaro.,1,135
100,"BRASIL PORTUGAL DIRECTO POR BRASIL E LANCA Este vídeo, por favor, partilham-no Este vídeo está em circulação no Portugal — um resumo do governo de Lula.",1,136
101,"Bom dia, e eu desejo-vos o melhor para o Brasil, o Brasil acima de tudo e Deus acima de tudo.",0,139
102,"No boletim: 08/09, 12 h. O último boletim rejeitado: 1) Adélio recebeu 350.000 dólares — 2) Maria do Rosário, advogado — 3) Bolsonaro vai para o hospital — 4) Roberto Leher dá um discurso — *Terras * 1) Assistente Bolsonaro falsificado — 2) Lista de notícias electorales falsas — * Viviam? * 1) As últimas 20 notícias — 2) cliquem aqui — PS: O """" bitly """" é apenas o caminho curto.",0,140
103,"Enquanto Bonner envie uma pergunta ao Bolsonaro para responder no hospital para que o National Journal esteja a ser publicado... (Risos) Bonner: Depute, ele diz que está em favor de armar o cidadão, para que o cidadão tenha uma forma de se proteger, e também diz que é capitão de reserva e está armado, então porque é que ele não te poderia impedir de pegar numa faca? (Risos) Bonner: Bonner, uma faca é uma faca: as pessoas não esperam e, de repente, tiram-na! (Risos)",0,141
104,"Esta quarta-feira, 12 de setembro de 2018, todos os apoiantes do BOLSONARO estão a ser chamados para doar sangue por todo o Brasil. Façam a vossa parte, e não vamos esquecer que foi o sangue de um donador desconhecido que salvou a vida de Jair Bolsonaro. Eu certamente vou fazer a minha parte aqui nas Tocantinas.",0,142
105,"Escutem a narrativa do apresentador Cléber Oliveira da série de TV Aparecida Sertaneja Aparecida, e façam as vossas conclusões, e vale a pena analisar para mais pessoas ouvirem.",1,143
106,"Escutem a narrativa do pai Cléber, o anfitrião do """" The Missing Show """" no """" The Missing TV """", e tirem conclusões disso. Vale a pena analisar para mais pessoas ouvirem.",1,144
107,O que diabo era isso? Um gigante acordou. Hoje em Copacabana. Have a good night! (Risos),0,145
108,Oiçam este áudio. Um médico que bateu o juiz que está a responder à pergunta de Lula sobre a sua prisão — chocante.,1,146
109,"["""" Emergência! """"] Temos candidatos que usam a etiqueta de Bolsonaro com outro número, neste caso o número é 19 de Álvaro Dias. Divulga, partilha, até chegarem à TSE.",1,148
110,Votem online e vejam os resultados das eleições da vossa cidade: www.urnadigital.com,1,149
111,"Todos aqui num apartamento gratuito de express, nós andamos na prisão, fora na aleia de bowling e no comboio no dia 17...",0,150
112,(Member do público: Razões para provar que houve uma tentativa de matar Bolsonaro com Mandates.) (Member do público: Queremos saber que ele está a pagar aos advogados!),1,152
113,"Que coisa linda que o cantor-compositor Benito de Paula está a fazer, a escrever uma nova canção para um antigo sucesso. (Risos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos)",1,153
1,"O que são todos os críticos do Bolsonaro? Por padrão, são os launderadores corruptos condenados pela corrupção e os seus pares / apoiantes. Quer isso seja verdade ou não, não vemos pessoas corruptas e os seus apoiantes a louvar ou expressar a sua intenção de votar pelo Bolsonaro. Exceto para excesos raros, todos os críticos do Bolsonaro são bandidos enrolados na lama, e os seus apoiantes. Já viram pessoas corruptas e os seus apoiantes falarem bem sobre o Bolsonaro? Nunca vi.",1,154
114,"A dictatória tornou-se numa indústria: o VC sabia que 20 000 lealistas, incluindo Chico Buarque, Gilberto Gil, Caetano Veloso, Marieta Severo, Taiguara, Lula, Zé Dirceu, Fernando Henrique Cardoso, estão a receber a dictatória todos os meses e estão dispostos a pagar a sua taxa de rendimento? Enquanto que dos 20 000, 10 000 estão a receber indentas mensais acima do teto constitucional (33 763,00 dólares)? (Risos) (Aplausos) (Aplausos) Aquela esquerda louca está a tirar do bolso público monthly o saldo de R 365 000,00 dólares pago para nós, otarianos! (Risos) (Aplausos) (Aplausos)",1,155
115,"Cyrus Gomes: POLICE FOR WOMEN'S HEALTH Cyrus na Igreja Católica Cyrus no aborto Cyrus na polícia Cyrus nos manifestantes Cyrus no machista Cyrus no homofóbio Cyrus no apoio da """" guerrilla """" Cyrus no resolver a banditería Cyrus na mulher humilde que pede saúde Cyrus no envio do irmão do doente para a merda Cyrus no defesa da exposição santander Cyrus no apoio da Dilma e Temer Cyrus no aproveitamento da lula Cyrus no Sergio Moro Cyrus em descer do palco para a brigada Cyrus em assinar protestos Cyrus em responder a mais de 80 processos Resumen Cyrus é um filántropo comunista socialista uma pobre viúva Uma semana na igreja.",1,158
116,"Este arquivo dos anos 80 foi introduzido pela rede Globo por causa da PT, mas havia uma cópia secreta que agora merece ser partilhada com todos os brasilianos.",1,160
117,"Quem é pro-Bolshorian? Copia e cola nos seus meios de comunicação social e nos grupos Whatsapp! Quero agradecer a Esquerda por mostrar quem somos realmente: 48 horas após o bombardeamento de Bolsonaro: Não quebramos os nossos olhos, não queimamos os nossos autocarros, não fechamos as nossas autoestradas, não atacamos ninguém, não roubámos os mercados públicos, não houve nenhum acto de vandalismo, mas os meios de comunicação continuam a chamar-nos de extremistas e violentos. Em ti! Em ti!",1,162
118,"Que vergonha por um professor estar à frente de um """" underdog """". Estes são os que transformaram as nossas escolas, a nossa educação, deixando todos os cidadãos bem descontentos e indignados, o tipo de futuro que a nossa nação pode ter, tudo o resultado de 20 anos de governo corrupto. atenção! Se nada é feito, é para pior. """" Precisamos de divulgar este vídeo para garantir que as pessoas se erguem.",1,164
119,A entrevista da candidata Dilma Rousseff ontem (8 de setembro de 2018) em Janáuba com o jornalista José Ambrósio Prates na rádio Torre FM 91.7 FM.,0,166
120,"Ei rapariga, independentemente de quem vão votar, não se esqueçam: 1. Coloquem uma fila no BOLSO do vosso candidato; 2. Na vossa circunstância, vá e votam para JAIR; 3. Não se esqueçam que a votação está fechada às 17h. Obtenham os sinais no 😉",0,167
121,"O CIRO DECIDE A TRANSPOSIR A RIVER TOCANTINS: O projeto de transposição contempla a interligação da Rio Tocantins com a Rio Negro no oeste da Bahia através de canais e de uma série de estações de elevação na Rio Sono, o tributário da Rio Tocantins.",0,168
122,(Vídeo) Ouro Pastoral para Bolsonaro durante o Congresso Evangelico.,0,171
123,(Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso) (Aplauso),0,173
124,(Aplausos) Supporteiros de Jair Bolsonaro. (Aplausos) (Aplausos) amanhã a 10h daremos sangue ao HGP Hemocentric. (Aplausos) Já vos invitei a conhecer-me para praticar este ato de solidariedade e lembrar-vos que o sangue de um doador anomal salvou a vida do nosso Presidente Bolsonaro. (Aplausos) (Aplausos) Confirmados vencedores: 1 Fernandez 2 Flávio Mota 3 Josimar 4 Lucas Belinelle (candidate 17000) 5 Wilson 6 Alessa Moscon 7 8 9 10 11 12 13 14 15,0,175
125,"ontem, Manaus deu fim a uma grande demonstração do Senado e da reelecção da candidata Vanessa Graziotim em favor de Lula e do PT. Vejam o vídeo. """" É horrível """"!!!!",0,176
126,"A atenção, só mulheres à direita, dizem aos vossos amigos além do Bolsonaro. Precisamos de mais de um milhão de mulheres a apoiar o Bolsonaro para se alinhar com as mulheres que estão contra o Bolsonaro. Quem quiser ser moderada, deixem-me saber. Vamos precisar disso. A nossa arma é a verdade.",0,177
127,"Preciso urgentemente de mulheres para serem a moderadora do grupo de apoio para Bolsonaro no Facebook, que está a começar num espaço de tempo muito curto.",0,178
128,PALMAS: Os apoiantes do Bolsonaro também estão a fazer campanha para doações de sangue na capital; confiem em mim.,0,179
129,"De acordo com Flávio Mota, a doação de sangue e medula óssea está a salvar vidas que poderiam muito bem ser umas de nós. O pessoal do hospital está entre 30 e 40 por cento do ideal, e nessa altura deveríamos estar a celebrar a atitude dos milhares de doadores de sangue por todo o Brasil: """" O Brasil é essencialmente fraterno """", mas isso tem que ser lembrado, resente o presidente-eleito.",0,180
130,"Declaração do juiz federal Sergio Mouro: """" O povo brasileño tem o poder de trazer justiça aos políticos corruptos que tão frauderam a nossa nação imposando ao povo brasileño todo o tipo de sofrimento e miseria. Qualquer membro do Congresso nacional que não seja reeleito perde o seu lugar privilegiado e, consequentemente, será preso pela polícia federal, tal como aconteceu ao Viceministro Federal Eduardo Cunha. Portanto, o povo brasileño, vocês têm, pela primeira vez na história desta nação, a oportunidade de pôr na CADEIA estes bandidos indescritos de coluna branca. Não anulem o vosso voto, não votarem para alguém em quem não têm mandato, não reeletem nenhum senador ou federal e ajudem a polícia federal a limpar o nosso país. """" Diz a toda a gente do Brasil. Ainda acredito que esta nação pode proporcionar esperança para um melhor",1,181
131,(Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos) (Aplausos),1,184
132,Qualquer um que tenha até uma ex-a namorada a fazer campanha para eles não pode ser um bully.,0,186
133,"DANILO GENTILI, A 16,3 MILLÓNSES DE GObernadores DE TWITTER. Ele fez uma pesquisa do seu perfil, dos cinco candidatos para a presidencia, e BOLSONARO ganhou 68% dos votos. O TSE notificou-lhe imediatamente que isto era ilegal, e disse-lhe para retirar a pesquisa, e foi esse o cargo que ele fez na sequência.",0,187
134,Preciso de grandes autocolantes de Bolsonaro a um preço acessível para eu chegar aqui!,0,190
135,"Bolsonaro está a contratar mais mulheres no seu escritório do que Rosário, Jean e toda a esquerda.",0,192
136,POSIBILidade para o STF: Esta é a primeira vez que a presidencia do STF foi adquirida por um advogado que foi acusado duas vezes num concurso de jurado.,0,193
137,"Ele na altura em que foi designado para o STF nem sequer tinha um mestrado, além de ser reenlistado em dois concursos para o mestrado, um em 1994 e um em 1995. No STF, ele não era o único. Celso de Mello, o mais velho membro do Tribunal, também não tinha um mestrado — apesar de ter ganho o primeiro lugar num concurso para o Procurador Federal. E Ellen Gracie também ganhou uma derrota num concurso para um juiz.",0,194
138,"O Padre Paulo Ricardo faz uma homilha na Massa, e, a certa altura, ele está a citar indirectamente o nome de Jair Messias Bolsonaro. Ele olha para a reação do público na Massa.",0,196
139,Vejam de onde veio o dinosauro que podia ter salvo o museu que foi queimado no rio de Janeiro.,1,198
140,"A festa da menina? Sem mãe. Peppa Pig? Sem mãe. Avengers? Sem mãe. O mundo da Bita? Sem mãe. Cocorico? Sem mãe. Batman, Captain America, Hulk, Carros, Incribles, Minions, Mickey, Patrulha Canine, São Paulo, Palmeiras, Corinthians, Santos, Flamengo — sem mãe... então, que tópico querem para a vossa festa infeliz?",0,200
141,"* O Brasil Vai trabalhar * * No dia 17 de setembro às 15h00, o Brasil vai aprender o poder do dia 17. * Atirar, lançar foguetões, tanques de batalha, sirenas de fogo, etc. Façam barulho. É hora de mostrar quem está com Bolsonaro. Diz aos vossos amigos. * No dia 17 de setembro às 15h00 * * Um minuto de barulho. *",0,203
2,"Ele começou a perseguir cristãos, católicos e e evangélicos nos países da América do Sul, e como a perseguição já aconteceu no Venezuela e na Cuba, é agora a volta do governo boliviano, e se nos casarmos nesta eleição, será que no Brasil, ou Ciro Gomes ou Fernando Haddad ganharão esta eleição com base em fraude.",1,204
142,"Aqui em Sampa esta manhã, em frente do hospital — isso nem sequer é a aranha do Globo.",1,205
143,"Aqui em Sampa esta manhã, à frente do hospital, o Globo nem sequer mostra os seus pés. (Risos) (Aplausos) (Aplausos) (Aplausos) Oh meu Deus, lindo, muito empolgante, trazer de volta o amor pelo nosso país. (Aplausos) (Aplausos) É a esperança de pessoas que já não se estão a preocupar. (Aplausos) (Aplausos) (Aplausos)",0,208
144,"(Vídeo) Narrador: Há um movimento que vem dos eleitores [bolshorianas] para que todos usem o abrigo amarelo quando vão às eleições. (Vídeo) Narrador: Os petrofiliais e os comunistas vão ficar vermelhos. (Vídeo) Narrador: Com isso, vão ver a superioridade numérica que os meios de comunicação social estão a tentar esconder. (Vídeo) Narrador: Vai ser muito difícil para a esquerda usar a fraude nas urnas com um argumento daquele slogan. (Vídeo) Narrador: As TV serão obrigadas a mostrar isso. (Vídeo) Narrador: Vamos espalhar esta ideia rapidamente.",0,209
145,"Supporteiros de Bolsonaro no Brasil! Todas as domingos às 2h00, iremos às ruas de todas as cidades do Brasil, nos lugares de roupa, todos a usar camisas brasilianas, verdes e amarelos. Já neste sábado, 15 de setembro, será às 8h00, em todas as cidades do Brasil, iremos fazer um póster em apoio do Capitão BOLSONARO. Todas as cidades do Brasil, vão fazer o seu póster no mesmo horário às 8h00 deste 15 de setembro, 2018. Vamos lá, todos nós! Somos todos Bolsonaro. Olhem para os vossos grupos! Vamos ser virales e organizados! E todos os domingos próximos às 2h00 iremos às ruas de todas as cidades do Brasil em apoio à Vitoria! Neste jogo final, temos de nos juntar e dar o apoio que o nosso capitão precisa! Brasil Primeiro de tudo! Deus primeiro de tudo!",0,211
146,"Só para vos lembrar que quando o Jair Messias Bolsonaro se torne presidente, vocês vão poder sentar-se à porta da vossa casa à noite e tocar no vosso telemóvel que ninguém vos vai roubar.",1,212
147,"Palmes Tentativas TO. Celebrado neste sábado, 15 de setembro em apoio do nosso Presidente Bolsonaro, às 8 da manhã no parque de estacionamento do Sunshine State Park em frente das palmes de compras ao taquaralto.",0,213
148,"oito anos depois desta semana, Lula lançou novamente um novo cargo como candidato presidencial, o antigo prefete de São Paulo Fernando Haddad. Mais do que Dilma, Haddad aceita estar na campanha como a marioneta de Lula, um avatar do seu próprio interesse.",0,214
