,text,misinformation,index
10577,"Em mensagem, papa Francisco proíbe quaresma, diz boato.“PAPA FRANCISCO PROIBE QUARENTENA, POIS NÃO SOMOS EVOLUÍDOS O SUFICIENTE PRA ISSO. SE VC É CATÓLICO E CRISTÃO, LEIA, REFLITA E NÃO DESRESPEITE O SANTO PAPA.Para os que vão ficar 40 dias sem comer chocolate, sem beber, sem fumar, sem fofocar, de nada adianta isso para ser uma pessoa melhor. Aí vai a lição do espírito evoluído nosso Papa Francisco: Para a Quaresma o Papa Francisco propõe 15 simples atos de caridade que ele mencionou como manifestações concretas de amor:Sorrir, um cristão é sempre alegre! Agradecer (embora não “precise” fazê-lo). Lembrar ao outro o quanto você o ama. Cumprimentar com alegria as pessoas que você vê todos os dias. Ouvir a história do outro, sem julgamento, com amor. Parar para ajudar. Estar atento a quem precisa de você. Animar a alguém. Reconhecer os sucessos e qualidades do outro. Separar o que você não usa e dar a quem precisa. Ajudar a alguém para que ele possa descansar. Corrigir com amor  não calar por medo. Ter delicadezas com os que estão perto de você. Limpar o que sujou, em casa. Ajudar os outros a superar os obstáculos. Telefonar para seus pais.O MELHOR JEJUMJejum de palavras negativas e dizer palavras bondosas. Jejum de descontentamento e encher-se de gratidão. Jejum de raiva e encher-se com mansidão e paciência. Jejum de pessimismo e encher-se de esperança e otimismo. Jejum de preocupações e encher-se de confiança em Deus. Jejum de queixas e encher-se com as coisas simples da vida. Jejum de tensões e encher-se com orações. Jejum de amargura e tristeza e encher o coração de alegria. Jejum de egoísmo e encher-se com compaixão pelos outros. Jejum de falta de perdão e encher-se de reconciliação. Jejum de palavras e encher-se de silêncio para ouvir os outros.”Ps.: Esse artigo é uma sugestão de diversos leitores no WhatsApp. Se você quiser sugerir um tema ao Boatos.org, entre em contato com a gente pelo site, Facebook ou no WhatsApp no telefone (61) 99331-6821.",1,10577
6396,Olha como os corruptos são sujos.😡a ponto de fraude nas urnas.😡😡,1,6396
13442,"“Todo biscoito que tem esse #T ai ele e TRANSGÊNICO -> CANCERÍGENO -> FAVORECE O CRESCIMENTO TUMORAL MALIGNO -> CAUSA INFERTILIDADE -> UM DOS FATORES RESPONSÁVEIS POR ESSE SURTO DE CRIANÇAS COM AUTISMO -> ALZHEIMER -> CONTÉM GENES QUE CAUSAM RESISTÊNCIA A ANTIBIÓTICOS EM BACTÉRIAS PATOLÓGICAS -> ALERGIAS… ENTRE OUTRAS COISAS. COISAS QUE A INDUSTRIA NÃO QUER QUE VC SAIBA,POR ISSO ELES SÃO OBRIGADOS A AVISAR NA EMBALAGEM QUE O PRODUTO É TRANSGÊNICO,EMBORA QUASE NINGUÉM SABE O QUE ISSO SIGNIFICA”.",1,13442
7315,"“o pau tá quebrando na argentina votaram errado, agora estão pagando o preço,o governo socialista já começou a confiscar carros casas terrenos e empresas”., “o presidente argentino alberto fernández tomou várias medidas para proteger o país contra o coronavírus. o portal panam post publicou, uma nova medida sobre a circulação de automóveis que o chefe do executivo implementará no país. durante um debate em um canal de tv, fernandez disse que as únicas pessoas autorizadas a usar automóveis são trabalhadores nas áreas de saúde, alimentação e segurança”.",1,7315
5235,"Tá explicado, o motivo de uma parte do povo votar em bandido.",1,5235
16376,"Cuidado! A imprensa está te enganando. Olha só a fraude que a imprensa faz para fazer terrorismo em rede nacional e você acredita. Por que um só um está paramentado e os restante não tem preocupação de estarem num lugar que, teoricamente, contamina facilmente. Por que a repórter não tem medo de sentar no túmulo? Se as famílias não podem velar e enterrar seus entes queridos, porquê esses “jornalistas” podem acessar o cemitério livremente?#fraude #pandemia #mentira #COVID19 #foracorruptos",1,16376
10982,"Sobraram 500 Cadeiras de Roda das Olimpíadas que estão sendo doadas agora, mediante apresentação de atestado medico da necessidade. Se alguém souber de alguma pessoa que precise, ligar para a Sra. Vilma Wosiach nos tels: xxxx…Bom dia, estamos encaminhando uma mensagem de uma pessoa que trabalha na olimpíada. Só liguem se realmente houver necessidade. Se conhecerem pessoas que estejam precisando de cadeiras de rodas, há 500 unidades disponíveis pra doação. Para receber uma cadeira a pessoa precisa ter um laudo médico e estar cadastrada no CRAS. Depois disso feito é só telefonar para Vilma Wosiach xxxx.…Se conhecerem pessoas que estejam precisando de cadeiras de rodas, há 500 unidades disponíveis pra doação por causa das paraolimpiadas. Para receber uma cadeira a pessoa precisa ter um laudo médico e estar cadastrada no CRAS. Depois disso feito é só telefonar para Vilma Wosiach xxxx. Repassem, por amor! Repassando para outro grupo!!!  Será útil a alguém!…Ps.: Esse artigo é uma sugestão dos leitores Sílvio Molina, Maria Clemente, Mardic, Tiago Kuhn. Se você quiser sugerir um tema ao Boatos.org entre em contato com a gente pelo site ou Facebook.",1,10982
16469,O santo papa Francisco pediu a todos que repitam esta oração na mente: “Estou vacinado com o sangue de Cristo: nenhum vírus pode tocar- me!” Compartilhe!!!,1,16469
12605,"VAGAS COM INICIO IMEDIATO NO SAMU Não é necessário ter experiência. Salário inicial até 3438,21. Participe do processo seletivo simplicado",1,12605
3978,"Estudo a esquerda a 10 meses e sei como pensam ( mentir roubar matar  e destruir ) são financiados por grandes grupos que comandam a ONU e é de lá que veem todas as diretrizes para controle da população 
Eles querem o máximo possível de controle sobre tudo impossibilitando o enriquecimento da população eles querem todas as riquezas do país
E fazem de tudo para a redução populacional e empobrecimento para que não tenham concorrentes 
Exatamente o contrário que acontece em Singapura onde 11% da população é milhonária",1,3978
1640,"Foi declarar que tem R$ 427 milhões em Patrimônio , aí quando foram descobrir a Origem ,identifica que era Vice Presidente do Unibanco , que foi comprado pelo Itaú e teve R$ 20 Bilhões em dívida perdoados !  
Cara vive da especulação financeira desde 1989

Para acumular esse patrimônio em 30 anos de trabalho ( começou em 1988) ele teria que ter ganho R$ 14,23 milhões por ano . 
Mais de R$1,23 milhões por mês . 
Praticamente saiu da faculdade sendo o mais bem pago do Mundo . Nem a galera do Google consegui tamanha façanha .  
Amoedo ganhou , sem experiência alguma , assim que entrou no mercado de trabalho  mais que Stalonne , Jhon Travolta , Bruce Willis em seus primeiros filmes de sucesso .  
Ganhou mais que Trump , que nos anos 80 pegou emprestado do seu Pai U$ 1!Milhao ! 

Sim , Amoedo é o Alquimista que transforma chumbo em Ouro ! 

Partido novo ? 
Sei !  
Conta outra !👌",1,1640
16335,"Pessoal, é o comerciante que reuniu meio mundo de gente pra ir pra Brasília pedir a Bolsonaro intervenção militar. Bolsonaro o recebeu e depois da audiência ele, postou um vídeo desesperado, pedindo pra não pedirmos intervenção pois era uma armadilha. E era mesmo! Os 3 generais das forças armadas eram melancias e só estavam esperando hoje nós irmos pedir a intervenção para prender Bolsonaro e entregar tudo pra esquerda. Bolsonaro na segunda demitiu o general que talvez estivesse liderando isso. Na madrugada de segunda pra terça, Azevedo, que foi demitido, reuniu-se com os outros 3, tramando pra prender nosso presidente. Aí, ontem a tarde, Bolsonaro deu um pontapé nos 3 pois o plano era prender Bolsonaro no início do dia de hoje. Graças a.Deus mais uma vez, Deus. guiou. nosso Presidente. Abaixo, o vídeo do Jorge, depois da queda dos generais, explicando tudo. Bolsonaro nomeou 32 coronéis a general. Agora todos estão alinhados com ele. Vejam o vídeo abaixo.",1,16335
14436,"Áudio: Esse nenenzinho tem câncer no sangue e cada vez que a gente compartilhar a foto, a mãe dessa criança ganha 1 real para o tratamento. E por isso que a gente está compartilhando. Se você puder também tá compartilhando para tá ajudando. O WhatsApp paga para a mãe dele 1 real por cada compartilhamento desse neném.Mensagem: A cirurgía custa R$ 18.000,00. Deve ser feita o quanto antes. Ela tem pouco tempo de vida. Não pode esperar pelo SUS. O Whatsapp vai pagar R$ 1,00 cada vez que a MSG fôr repassada. Vamos salvar a vida dessa criança!",1,14436
14911,"A partir de amanhã, em todo o mundo, existem novas regras de comunicação, todos os governos da Europa, América do Norte e América do Sul chegaram a um acordo com a Whatsapp, Twiter, Facebook e outros canais de comunicação. Todas as chamadas serão gravadas. Todos os registros de chamadas telefônicas são gravados. Todas as mensagens e chamadas WhatsApp são gravadas.O Twitter é monitorado. NO BRASIL O STF AUTORIZOU O MONITORAMENTO. O Facebook é monitorado. Todas as mídias e fóruns sociais são monitorados.Por favor, informe aqueles que não sabem. Todos os dispositivos estão conectados aos sistemas departamentais do Governo Federal e dos governos do mundo. TAL AÇÃO É PARA MONITORAR O CRIME ORGANIZADO, E TERRORISMO. Tenha cuidado para não enviar mensagens ou informações desnecessárias que sejam contrárias aos governos, leis e moralidade. Evite dizer informações sensíveis ou sensíveis aos seus amigos e familiares.Diga aos seus filhos e tenha muito cuidado!É muito importante transmitir esta mensagem hoje. Porque a partir de amanhã já existe uma outra forma de vigilância em todos os países do mundo. Incrível mas certo. Envie-o apenas hoje a todos os seus entes queridos e amigos. Tudo o que você escreve ou fala pode ser usado contra você e não uma piada é uma realidade!!!",1,14911
7175,"“_atual presidente do chile se opõe às manifestações no brasil e defende uma ação de toda a américa latina contra o brasil e seu exército._ _se preparem, pois não só a esquerda vai se unir contra nosso país, como o crime organizado e toda a otan._”., “presidente comunista do chile dizendo que vai reunir todos os países da américa latina para invadir o brasil. para esse comunista, loola ganhou. tente algo contra nós, comunista. você vai se manter no cargo e nem o loola. código fonte já”.",1,7175
3702,"Ouçam e espalhem, *URGENTE*! A Globo está a todo custo tentando identificar esse funcionário q fez esse áudio. Está tudo aí!! 🤬🤬",1,3702
15371,"O governador de São Paulo, João Doria, tem feito bons usos do aumento da verba para publicidade que promoveu no Governo do Estado. Um outdoor com uma propaganda sobre a vacinação foi inclusa em uma avenida movimentada de Campo Grande, no Mato Grosso do Sul. O candidato a presidência @jdoriajr está gastando o dinheiro do contribuinte paulista com propagandas antecipadas fora de São Paulo?…",1,15371
2564,".


Inclusive eu tenho uma cunhada que era contra o BOLSONARO 
Depois do ocorrido com o mito ela virou o voto dela é das três filhas 
Agora elas são BOLSONARO 
Tudo porque ela não gostou da covardia que fizeram com BOLSONARO 
É isso aí vamo que vamo 
👍🏾👍🏾👍🏾👍🏾👍🏾
Que Deus olhe por todos nós",1,2564
15468,"“O Papa Francisco ficou triste por pessoas viajarem em meio à quarentena. Mas pelo seu silêncio, não ficou triste com a legalização do aborto na Argentina, sua terra natal. Talvez pra ele,  adultos precisam mais de proteção do que bebês indefesos”.",1,15468
6364,"Meu curso de guardião de piscina , guarda vidas civil , Gmar , Cbmerj.  Defesa cívil , foi dentro do forte rio branco , eles batiam palmas para nossa tropa entrando , no batalhão do E.B , é mais do que a minha obrigação fazer eles serem presidentes , no primeiro turno , vamos trazer as leis americanas para o Brasil , vamos nos armar , classe média , de estudantes , trabalhadores , profissionais , defender a  família , vida patrimônio , amigos , defender dos gansos , sanguinários , inimigos , covardes , estupradores , pedófilos , comunistas , sequestradores , torturadores endiabrados , tmjs , centro de treinamento quartel general do E. B conexão , Gmar corporações e amigos , fusão ,  união só pesso isso a todos , juntos somos fortes , nenhum passo daremos atrás , Deus está no controle.",1,6364
11056,"Ela era pra estar sentindo o cheiro suave da pele dele. Ele era pra estar dormindo embalado pelo fluxo do corpo da mãe. Ela era pra estar o acariciando quando ele se mexia. Ele era pra estar sentindo o toque de sua mãe a cada vez que trocasse de posição em seu colo. Sim… Ela o deixa sobre um lençol fino em um aeroporto, quase despido e olha atentamente o celular. Ele não entende! Ele não sabe o que está acontecendo! Mas, mal sabe essa mãe que o corpo guarda memórias. E que de algum modo ele um dia entenderá. Triste realidade flagrada à poucos dias…",1,11056
15049,"Gente, fomos reclassificados!!! Olhem que legal, não somos mais da terceira idade, nem idosos! OMS reclassifica conceito de Jovem / Idoso Anteriormente, uma Instituição Inglesa (Friendly Society Act) definiu, em 1875, que “Idosos” eram indivíduos a partir de 50 anos..… Diante da evolução da qualidade dos alimentos, das atividades físicas, hoje praticadas pela maioria das pessoas, e do avanço do número de pessoas que escolheram melhorar a alimentação, o que deu mais qualidade, e aumentou a expectativa de vida das pessoas, a Organização Mundial de Saúde (OMS), fez uma nova avaliação do conceito de “ser Jovem, ter Meia Idade, e, ser Velho”…..01) Menor de idade: 0 a 17 anos  02) Jovens: 18 a 65 anos  03) Meia Idade: 66 a 79 anos  04) Idosos: 80 a 99 anos  05) Idosos de Longa Vida: maiores de 100 anos. PARA ALEGRIA DE TODOS FOMOS RECLASSIFICADOS!!! Eu tinha certeza que não era idoso. Esta aí a prova: somos tão jovens! Vivaaaaa!!!Ps.: Esse artigo é uma sugestão de leitores do Boatos.org. Se você quiser sugerir um tema ao Boatos.org, entre em contato com a gente pelo site, Facebook e WhatsApp no telefone (61) 99177-9164.Clique nos links “bit.ly” para acessar nossos perfis:",1,15049
13172,"Fronteira da Venezuela hj, o país vai ser tomado por tropas da ONU e americana, e os jornais não falam nada.",1,13172
1670,"Olavo de Carvalho para Eduardo Bolsonaro
1 h · 
Na eleição presidencial de 2014, a fraude toda foi feita noi servidor do TSE, protegido pelo segredo. Os episódios isolados de urnas fraudadas não pesaram muito no resultado final. O caso de agora é tiotalmente diferente: são milhares de urnas programadas, uma a uma, para anular os votos dados a um dos candidatos.

Ou o povo ludibriado protesta AGORA, ou vai às ruas em 2019 para tirar do poder um governante que tem 32 processos nas costas e instalar na presidência uma adolescente comunista histérica.",1,1670
5115,"Aliança Médica Nacional e Jair Bolsonaro assumen compromisso com suas revindicações como:
- carreira de Estado
- proibição de novos cursos de medicina e fechamento de alguns que não apresentem o mínimo de aproveitamento
- fim da cubanização da medicina....

Entre outras demandas. 

Foi o único que se reuniu com a classe médica e empenhou o compromisso de fazer as mudanças.",1,5115
6724,"na argentina, dona de casa saiu para fazer compras, quando voltou o imóvel estava ocupado pelo movimento sem teto urbano mstu. o juiz esquerdista não concedeu liminar. olha o que nos espera!!!. vejam o que o comunismo faz por isso o brasil é.. jairbolsonaro",1,6724
11920,Foi anunciado o filme “caverna do dragão” e eu só imagino eu passando na frente das crianças no cinema e falando que eu esperei a minha infância toda pra ver o final dessa historia. Marque os amigos pra ver essa noticia maravilhosa,1,11920
12890,"Se você acha que já foi corno, é porque não conhece o Romildo, de Sobral-CE Cearense de 49 anos pai de 9 filhos pede divórcio após descobrir que é estéril. Romildo Batista, morador da cidade de Sobral-CE, resolveu pedir o divórcio de sua esposa após descobrir que não é pai biológico de nenhuma das 9 crianças que criou durante 25 anos. A notícia veio após um exame de rotina, onde o médico que atendeu Romildo afirmou que o mesmo nunca poderia ter filhos, pois nasceu infértil. A situação gerou grande polêmica na cidade, e agora todos querem saber quem é, ou quem são os verdadeiros pais dos jovens. e WhatsApp no telefone (61) 991779164",1,12890
